"Event ID","Title","Description","Start Date","End Date","Start Time","End Time","Setup","Teardown","Location","Library Branch","Event Organizer","Presenter","Audiences","Categories","Publishing Status","Internal Tags","Event Note","Registration Required","In-Person Seats","Online Seats","Confirmed Registrations","Waiting-List Registrations","Cancelled Registrations","Anticipated Attendance","Actual Attendance (In Person)","Actual Attendance (Online)","Confirmed Attendance","Event URL"
"11552278","Mahjong for Experienced Players","Mah Jongg Club for experienced players. This program is intended for those who already know how to play. ","2024-01-05","2024-01-05","11:30","13:30","","","Meeting Room","Island Branch Library","Aaron Drake","","Adults (18+)","Fun & Games","Published","Free","","No","0","0","0","0","0","0","4","","0","https://manateelibrary.libcal.com/event/11552278"
"11561514","Chess Club","Come play with friends and friends-to-be every Friday!

 ","2024-01-05","2024-01-05","12:00","16:00","","","Meeting Room","South Manatee Branch Library","David Breakfield, South Manatee Library Supervisor","","All Ages","Fun & Games","Published","Free","","No","0","0","0","0","0","0","6","","0","https://manateelibrary.libcal.com/event/11561514"
"11556365","Paper Crafting with MaryKate Scott: New Year's Cards","Work on a paper crafting project with teaching artist, MaryKate Scott. Registration required.","2024-01-05","2024-01-05","14:00","15:30","","","Meeting Room","Island Branch Library","Aaron Drake","","Adults (18+)","Art Instruction","Published","Free","","Yes","9","0","9","0","1","0","8","","0","https://manateelibrary.libcal.com/event/11556365"
"10948104","Tech Class: Digital Photos and What You Can Do with Them","I have all these photos saved, but now what? Discover the ways to use those digital photos from the screen saver on your PC to a personalized printed calendar.","2024-01-05","2024-01-05","14:00","15:30","","","Meeting Room","Rocky Bluff Branch Library","Kaitlynn Bosley","","Adults (18+)","Technology","Published","","","Yes","30","0","12","0","1","0","9","","7","https://manateelibrary.libcal.com/event/10948104"
"11721331","Yoga with Manching","Bring a mat, 2 yoga blocks, and wear clothes you can stretch and move in. All levels welcome. Taught by Manching Tom, certified yoga teacher.","2024-01-05","2024-01-05","14:00","15:00","","","Auditorium","Central Library","Jyna Johnson","","Adults (18+)","Health/Fitness/Wellness","Published","County-funded","","Yes","25","0","25","1","6","0","23","","0","https://manateelibrary.libcal.com/event/11721331"
"11763595","One-on-One Tech Help (English)","One-on-One tech assistance: Androids, iPhones, tablets, laptops, e-books/audiobooks, and more. NOTE: We cannot repair devices and cannot fill out forms for patrons.","2024-01-05","2024-01-05","15:00","15:30","","","","Braden River Branch Library","Susan Hustwit","","Adults (18+)","Technology > One-on-One Help ","Published","Free","","Yes","1","0","1","0","0","0","0","","0","https://manateelibrary.libcal.com/event/11763595"
"11011227","Beginning Line Dancing","Join dance Instructor Chako Isgro for a fun-filled ninety minutes of beginning line dancing! The practice of line dancing is great for your overall health and well-being. ","2024-01-05","2024-01-05","16:00","17:30","","","Meeting Room","South Manatee Branch Library","Chelsea B. - Manatee County Public Library","Chako Isgro","Adults (18+)","Health/Fitness/Wellness","Published","","","Yes","20","0","10","0","1","0","","","0","https://manateelibrary.libcal.com/event/11011227"
"11530524","Aspiring Authors Club for Teens","An informal and casual teen writer’s monthly workshop that allows young people the opportunity to grow both as writers and readers. Teens will participate in fun prompts and exercises and while sharing is encouraged, it is never mandatory.


Workshop will be led by Teen Librarian, Rachel Scharbo, who holds a Bachelor of Arts in Writing and Rhetoric.

 ","2024-01-05","2024-01-05","16:30","17:30","","","Meeting Room 205 (West Wing)","Braden River Branch Library","Rachel Scharbo","Rachel Scharbo","Teens (13-18 years)","Creative Writing","Published","Free","","No","0","0","0","0","0","0","1","","0","https://manateelibrary.libcal.com/event/11530524"
"11552968","Ask a Master Gardener","Learn how to turn all thumbs into green thumbs! Stop by the Ask a Master Gardener table in the library - these gardeners have the answers for home and container gardeners.","2024-01-06","2024-01-06","10:00","13:00","","","Lobby Table","Island Branch Library","Aaron Drake","","All Ages","Home & Garden","Published","Free","","No","0","0","0","0","0","0","4","","0","https://manateelibrary.libcal.com/event/11552968"
"12015257","Crochet and Knitting Club","Come crochet and knit with friends and friends-to-be! ","2024-01-06","2024-01-06","10:00","12:00","","","Meeting Room","South Manatee Branch Library","David Breakfield, South Manatee Library Supervisor","","All Ages","Crafts","Published","","","No","0","0","0","0","0","0","4","","0","https://manateelibrary.libcal.com/event/12015257"
"9880926","Pins & Needles Neighbor Sewing Group","Join the Sarasota Gulf Chapter of the American Sewing Guild for a monthly sewing club. Each month, a Guild member will demonstrate a project which everyone will then work on together.","2024-01-06","2024-01-06","10:00","15:00","","","Auditorium","Central Library","Chelsea B. - Manatee County Public Library","Sarasota American Sewing Guild","Adults (18+)","Crafts","Published","","","Yes","10","0","0","0","1","0","12","","0","https://manateelibrary.libcal.com/event/9880926"
"11504154","Polymer Clay","Monthly meeting of guild members working on various polymer clay projects. Newcomers are welcome. It is highly recommended to bring your own supplies. The library may or may not have everything needed.
Basic Polymer Clay Supplies needed:
•    Plastic tablecloth
•    Work surface - glass or smooth ceramic tile approx. 12x12
•    Sculpey Premo Clay (white, black, red, yellow, blue and translucent)
•    Rubbing alcohol
•    Acrylic rod
•    Tissue blades for cutting clay
•    Clay storage (saran wrap, zip-lock bags)
•    Exacto Craft knife with #11 blade
•    Needle tool (can use sewing needles and toothpicks)
 ","2024-01-06","2024-01-06","10:00","16:00","","","Auditorium","Palmetto Branch Library","Chelsea B. - Manatee County Public Library","Sydney Carter","All Ages","Crafts, Sponsored by the Friends of the Library","Published","Friends-funded","","Yes","15","0","0","0","0","0","0","","0","https://manateelibrary.libcal.com/event/11504154"
"11503380","Cupid's Corner Romance Book Club","Romance readers, 18+, will meet to discuss the genre. Members will choose their own titles based on monthly themes. Let’s bond over our favorite sub-genres, tropes, groveling heroes/heroines, grand gestures, and happily ever afters! What moments make you swoon and sigh?

The theme for January is SOMETHING BLUE. Banish the January blues by cozying up with a romance featuring the color blue on its cover.","2024-01-06","2024-01-06","11:00","12:00","","","Conference Room","Palmetto Branch Library","Joelle Arsenault","","Adults (18+)","Literacy > Book Clubs & Author Talks","Published","Free","","Yes","12","0","0","0","0","0","0","","0","https://manateelibrary.libcal.com/event/11503380"
"11531145","Lego Family Fun Day!","This is educational free play with Legos, blocks, puzzles, games. All ages welcome – parents or caregivers encouraged to accompany young children.                                                                                                                                     

No Registration required","2024-01-06","2024-01-06","11:00","12:30","","","Meeting Room 102","Braden River Branch Library","Chris Culp","","Preschool (3-5 years), Children (4-7 years)","Crafts, Fun & Games","Published","Free","","No","0","0","0","0","0","0","23","","0","https://manateelibrary.libcal.com/event/11531145"
"11535487","Teen Advisory Board (TAB)","Middle and High school students are invited to share their thoughts, concerns, and ideas about teen library programs and events. They will work together with the youth librarian to create fun, informative, and engaging programs for teens.

Email Jenn Leland to apply: Jenn.Leland@mymanatee.org","2024-01-06","2024-01-06","11:00","12:00","","","Meeting Room","Rocky Bluff Branch Library","Jenn L-Manatee","","Teens (13-18 years)","Teen Advisory Board (TAB)","Published","County-funded, Friends-funded","","No","0","0","0","0","0","0","2","","0","https://manateelibrary.libcal.com/event/11535487"
"11561913","Family Movie Matinee","Join us for a family-friendly movie the first Saturday of the month. ","2024-01-06","2024-01-06","12:00","13:30","","","Meeting Room","South Manatee Branch Library","Camara Bragdon","","Children (4-7 years), Tweens (8-12 years), Families","Film","Published","Free","","No","0","0","0","0","0","0","3","","0","https://manateelibrary.libcal.com/event/11561913"
"11544685","RPG Rules Workshop","Learn the rules of a popular fantasy RPG and get ready for Library RPG sessions in 2024.","2024-01-06","2024-01-06","13:30","15:30","","","Conference Room","Central Library","Joel Mimbs","","Teens (13-18 years)","Fun & Games","Published","Free","","Yes","6","0","2","0","0","0","2","","0","https://manateelibrary.libcal.com/event/11544685"
"11556366","Paper Crafting with MaryKate Scott: New Year's Cards","Work on a paper crafting project with teaching artist, MaryKate Scott.   Registration required.","2024-01-06","2024-01-06","14:00","15:30","","","Meeting Room","Island Branch Library","Aaron Drake","","Adults (18+)","Art Instruction","Published","Free","","Yes","9","0","9","0","3","0","10","","0","https://manateelibrary.libcal.com/event/11556366"
"11535390","Pokemon Academy","Learn how to play the Pokémon Trading Card Game! For ages 6+

Limited to 6 families--one registration per family.","2024-01-06","2024-01-06","14:00","15:00","","","Meeting Room","Rocky Bluff Branch Library","Kaitlynn Bosley","","Children (4-7 years), Tweens (8-12 years)","Fun & Games","Published","Free","","Yes","6","0","6","0","2","0","29","","6","https://manateelibrary.libcal.com/event/11535390"
"11561592","Science and Minecraft Crew","Explore the amazing world of science and share your love of Minecraft! From 3D printing to circuitry and creative Minecraft builds.","2024-01-06","2024-01-06","14:00","15:00","","","Meeting Room","South Manatee Branch Library","Chelsea B. - Manatee County Public Library","","Tweens (8-12 years)","Science/Nature/Environment, Technology > STEM","Published","Free","","No","0","0","0","0","0","0","6","","0","https://manateelibrary.libcal.com/event/11561592"
"11535449","Pokemon Club","Choose your local library for all things Pokémon. Get insight from a Pokémon professor, create Pokémon art, and trade Pokémon!","2024-01-06","2024-01-06","15:00","16:00","","","Meeting Room","Rocky Bluff Branch Library","Kaitlynn Bosley","","Children (4-7 years), Tweens (8-12 years)","Arts & Entertainment, Fun & Games","Published","Free","","No","0","0","0","0","0","0","52","","0","https://manateelibrary.libcal.com/event/11535449"
"11712886","Crafts/3D Printing Open Hour","Come join us for a fun hour of crafting and working with our 3D printer. ","2024-01-06","2024-01-06","15:30","16:30","","","Meeting Room","South Manatee Branch Library","David Breakfield, South Manatee Library Supervisor","","Tweens (8-12 years), Teens (13-18 years), Families","Crafts, Makerspace","Published","","","No","0","0","0","0","0","0","8","","0","https://manateelibrary.libcal.com/event/11712886"
